filename,modality,vocal_channel,emotion,voice_intensity,statement,statement_repetition,actor_gender,mfcc_mean,mfcc_max,mfcc_min,mfcc_median,mfcc_std,mfcc_skew,mfcc_kurtosis,mfcc_delta_mean,mfcc_delta_max,mfcc_delta_min,mfcc_delta_median,mfcc_delta_std,mfcc_delta_skew,mfcc_delta_kurtosis,mfcc_delta2_mean,mfcc_delta2_max,mfcc_delta2_min,mfcc_delta2_median,mfcc_delta2_std,mfcc_delta2_skew,mfcc_delta2_kurtosis,chroma_mean,chroma_min,chroma_max,chroma_median,chroma_std,chroma_skew,chroma_kurtosis,mel_mean,mel_max,mel_min,mel_median,mel_std,mel_skew,mel_kurtosis,contrast_mean,contrast_max,contrast_min,contrast_median,contrast_std,contrast_skew,contrast_kurtosis,centroid_mean,centroid_max,centroid_min,centroid_median,centroid_std,centroid_skew,centroid_kurtosis,roll_off_mean,roll_off_max,roll_off_min,roll_off_median,roll_off_std,roll_off_skew,roll_off_kurtosis,rms_mean,rms_max,rms_min,rms_median,rms_std,rms_skew,rms_kurtosis,zero_cr_mean,zero_cr_max,zero_cr_min,zero_cr_median,zero_cr_std,zero_cr_skew,zero_cr_kurtosis
03-01-08-01-01-01-05.wav,3,1,8,1,1,1,1,-11.401752,233.37192,-690.2636,-0.58238435,82.5615,0.2791284,0.018475419,3.2959146,39.031654,-14.511881,0.27979338,8.911505,1.8336493,2.18729,-3.0353515,17.292362,-40.703846,-0.040756755,9.210498,-1.9101044,2.474004,0.56146514,0.05691788,1.0,0.5627216,0.26757437,0.054145664,-1.1153729,0.012827279,2.7983108,4.2899711e-19,7.236123e-05,0.088061266,4.761328,25.68195,23.649309861331325,81.54490142128509,3.5287789113201065,17.62636395231842,18.824175564003593,-0.26405441906930943,1.0707414244245137,3682.985440851881,10573.338368376695,1162.0826523664678,2645.4019972368906,2439.587152927603,1.2160052763376235,0.30947064306445204,6458.809094551282,13621.09375,1289.0625,5435.546875,3800.5070242022857,0.5344166749714371,-1.0497058742996723,0.0077299606,0.022040293,0.0004782949,0.007068215,0.0047410107,0.84799504,0.6913061,0.11533453525641026,0.42529296875,0.02294921875,0.066650390625,0.09792941059859793,1.4883865802371714,1.379617153646529
03-01-08-01-01-02-05.wav,3,1,8,1,1,2,1,-12.06556,220.45676,-639.3064,-1.3445601,79.53795,0.27474523,0.13479343,3.2483547,35.382248,-13.858451,0.37669414,8.40055,1.8050611,2.1098278,-2.783821,16.592476,-37.486317,-0.07448856,8.499874,-1.7895905,2.335061,0.5598738,0.037935782,1.0,0.5372614,0.25960281,0.09769392,-0.94624186,0.020832414,4.374586,2.9855502e-18,0.00010388612,0.14066775,4.587269,24.077915,23.842914588759644,81.50500485269374,4.4620554327046715,17.324400639015813,19.165961442599304,-0.1722665102323037,0.9439753797055731,3411.0078539664432,9975.00316430448,1267.4743983919288,2742.3896490637826,2150.101864328484,1.3063226507749441,0.8388113273564151,6017.038445723684,12933.59375,1289.0625,5328.125,3446.878379527559,0.5326060214250341,-0.9339059913373866,0.009751815,0.022277044,0.0013396143,0.009278238,0.0059802504,0.33721417,-1.1140556,0.10236559416118421,0.3447265625,0.0185546875,0.06396484375,0.07982055232568194,1.4007796689892185,1.1858188440526698
03-01-08-01-02-01-05.wav,3,1,8,1,2,1,1,-12.631967,211.05754,-637.88135,-1.0852153,77.25275,0.15571404,-0.047766678,3.3592765,33.29956,-11.368113,0.5588158,7.9369755,1.8652041,2.1930218,-2.521769,15.649572,-36.097782,-0.12048164,7.7537847,-1.7053965,2.2986703,0.5572643,0.08281715,1.0,0.5252903,0.25884643,0.19046116,-1.0073969,0.015533273,2.7390947,6.390686e-18,0.0001956108,0.08818207,3.390573,12.515784,23.701971051511816,81.47042414021847,3.7958468441143554,16.955794940050282,20.14886709378419,-0.0632615847381344,0.7976855457022625,3397.3770398555603,9155.287354405431,1594.4461296636234,2750.3991234006994,1932.0404674657582,1.6349814233948774,1.6922774152568207,6151.017099056604,12332.03125,1998.046875,5671.875,2854.7082486021645,0.7008073926389308,-0.377244066055197,0.009119909,0.019156953,0.0011352351,0.008373027,0.004024159,0.4397466,-0.037736177,0.10838922464622641,0.40234375,0.0302734375,0.076171875,0.08506673952000869,1.8693777421986484,2.701000843407958
03-01-08-01-02-02-05.wav,3,1,8,1,2,2,1,-12.361049,224.40356,-742.5298,-1.6771929,81.2048,0.17549181,0.0327465,3.3417542,40.373703,-15.104171,0.35089105,8.7350025,1.7679611,2.0008395,-2.8847628,16.587543,-46.427624,-0.13885559,8.851017,-1.7504478,2.3159266,0.514381,0.045401543,1.0,0.4947184,0.28045425,0.23523557,-1.0576663,0.02622703,5.326703,5.443874e-20,7.0614136e-05,0.18010649,4.3528214,21.135906,24.402808981120714,81.68864803353415,1.666256257443135,17.53801540907312,18.94934843820246,0.0757611999649029,1.1667082041438819,3558.9898083831395,11340.024122471159,1191.4212558354086,2406.2841437574075,2858.6480045555227,1.5983361770728572,1.21792709355576,5809.044471153846,13835.9375,1460.9375,4619.140625,3755.855845209714,0.9001728047008043,-0.4983787255488896,0.010952211,0.023753252,0.00045896432,0.010868782,0.0063005094,0.09738654,-1.066317,0.10824819711538461,0.51220703125,0.017578125,0.056884765625,0.12597557515311425,2.066845922710565,3.0448176966083818
03-01-08-02-01-01-05.wav,3,1,8,2,1,1,1,-10.7395735,198.20602,-681.2492,0.12949291,79.04971,0.18265322,-0.0099026505,3.423335,38.87289,-15.013116,0.3899571,8.855309,1.810329,2.0826516,-3.09398,14.53324,-42.760128,-0.073824465,9.040591,-1.9808043,2.519417,0.52920675,0.035576846,1.0,0.5153248,0.29219103,0.06015064,-1.1181965,0.013817495,5.7981043,7.2850086e-19,8.761116e-05,0.12688425,4.9107385,27.772184,24.5224618166947,82.27253620351127,3.534081096389901,17.47190833985923,19.891971827070137,-0.10546916702236839,1.7807281545835434,4236.216006564641,10687.859983796086,1390.3934638210562,3442.745277693799,2477.460037619597,0.8696692783739475,-0.3597399706981905,7430.590557795699,13470.703125,1632.8125,7669.921875,3600.2970669678484,-0.0550190254962554,-1.1557729217204318,0.008102849,0.019969938,0.000997285,0.007388057,0.0041884826,0.6490897,0.053043842,0.12065272177419355,0.44580078125,0.0185546875,0.0693359375,0.11500183668707716,1.3043999535414257,0.5421716339026608
03-01-08-02-01-02-05.wav,3,1,8,2,1,2,1,-9.374273,218.15622,-656.38074,0.9236611,75.98453,0.13585934,-0.12542377,3.1730032,34.99886,-13.877231,0.25426614,8.226933,1.7362989,1.855914,-2.8020384,18.394922,-39.462753,-0.08075633,8.366823,-1.8517419,2.3468804,0.52089584,0.017413449,1.0,0.51216424,0.2885791,0.12545012,-1.0894234,0.028563911,6.600375,7.900284e-19,0.00015899587,0.21395631,4.830309,26.954952,25.452108258319896,81.8787170904817,3.5824314203151975,19.277341260897696,19.09013294020608,-0.16549221466781194,1.05411875177238,3762.9832640158293,9304.311482337225,1260.4453901392844,3098.039991611895,2174.5693824753994,0.9352183688164021,-0.219214311949814,6782.277960526316,13406.25,1460.9375,5929.6875,3659.296291724204,0.16706085777525848,-1.2879729240912456,0.011771704,0.027814412,0.0011446992,0.010404092,0.0064711254,0.4737531,-0.70344853,0.10075041118421052,0.3173828125,0.01611328125,0.0703125,0.08066830025322065,1.2812344909888784,0.5431130595412368
03-01-08-02-02-01-05.wav,3,1,8,2,2,1,1,-11.121881,213.50627,-551.4747,-0.7223902,72.24125,0.025641209,-0.17810233,3.1778905,30.842966,-13.6104965,0.43547332,7.711484,1.6656386,1.7013973,-2.4653955,17.802546,-33.188,-0.10660175,7.593712,-1.645465,2.1055896,0.524378,0.039613765,1.0,0.49234262,0.28004324,0.22677422,-0.97835726,0.053095236,16.724651,7.404455e-18,0.00024620545,0.41490513,4.209304,20.943172,25.35784361276687,81.35412627514218,3.0821063319353623,18.72646238123954,19.392557122891567,-0.3212096047088586,1.2931678613155222,3980.9552125666555,10706.241986457106,1270.5559478503515,2853.7064107863507,2760.75163396726,1.279202737473443,0.26964636282536425,6492.517605633803,13298.828125,1353.515625,5435.546875,3750.7809392427007,0.5346651478499413,-0.9218879509480633,0.015913585,0.04573592,0.0040252656,0.013907887,0.009685828,1.5365721,1.766428,0.1249174735915493,0.49072265625,0.02197265625,0.07421875,0.1286145764212955,1.7148913982885927,1.6210859130471604
03-01-08-02-02-02-05.wav,3,1,8,2,2,2,1,-11.2767,233.60104,-592.3133,-0.59492743,74.30166,0.16992314,-0.12775223,3.109275,38.68588,-13.297448,0.40713185,7.657007,1.6173103,1.6126498,-2.5463102,19.08246,-36.86836,-0.23129341,7.75708,-1.6203433,2.1155653,0.48795354,0.037213728,1.0,0.4559549,0.28463346,0.31866148,-1.0120529,0.04616451,6.1510835,1.5644705e-17,0.00021211381,0.2358519,4.0090322,18.516861,25.4130064783469,82.11809977344038,4.15755916575589,18.55699367573323,18.98031467972164,-0.17048825566546602,1.1488080325977046,3660.660604431095,10410.5277169047,1177.9116317348858,2476.102977685923,2661.289856846291,1.3749275721441991,0.5888873601719431,5888.275588768116,13449.21875,1353.515625,4812.5,3880.4175783111828,0.6904219011100353,-0.8936752309231308,0.015830686,0.03175359,0.0027499993,0.014756852,0.007085142,0.3364732,-0.8894675,0.11052847599637682,0.4814453125,0.0205078125,0.0693359375,0.11382793479702337,1.9196197981231604,2.4825018805014922
03-01-01-01-01-01-06.wav,3,1,1,1,1,1,2,-15.277979,189.09975,-711.2508,-0.98653406,94.83939,0.11724436,-0.3468177,4.579686,43.129463,-10.786164,0.61529446,11.102126,1.9391155,2.3204966,-3.670013,13.605529,-40.23947,-0.1706926,10.270214,-2.0016322,2.5266993,0.45749232,0.03668164,1.0,0.3997152,0.2840335,0.52272415,-0.73550576,0.0024584713,0.33166617,8.4505624e-19,1.0556247e-05,0.014704465,3.9303777,17.02563,26.083429780166764,81.21438725222019,0.6939355441694879,20.463410304836238,18.87982846193022,-0.1726687625472099,0.647402893305039,3295.994268152335,8573.427185746747,1142.531746606281,2764.1610087610816,1574.8383972134654,1.6548900120990198,2.374786599627691,5883.138020833333,13771.484375,1375.0,5274.4140625,2917.0822828356613,1.0227436353800203,0.21426181295885893,0.0037509385,0.008433092,0.00031974487,0.0031048362,0.0019751228,0.64623094,-0.49369574,0.0862060546875,0.18310546875,0.021484375,0.07861328125,0.03978083261658972,0.9148083557081002,0.10697170122399058
03-01-01-01-01-02-06.wav,3,1,1,1,1,2,2,-14.097573,170.90797,-686.2157,-1.946341,93.01095,0.109320186,-0.27411157,4.483108,40.445564,-11.6264715,0.3761618,11.254554,1.9345176,2.307541,-3.6687968,11.97016,-40.25249,-0.26758385,10.092975,-1.9873384,2.470101,0.4441953,0.054163154,1.0,0.37568945,0.27946788,0.70746976,-0.46733737,0.0028884292,0.5290444,1.1244254e-18,1.3753619e-05,0.017569067,4.1365247,19.350155,27.461420663083963,79.06807406605661,3.78617222438022,21.29882265419442,18.64012860882662,-0.24962282633022878,1.5695794091826867,3300.7366248840594,8236.167446840522,1303.3382807360242,2976.5980209953964,1409.2938300659011,1.7376339157189615,3.0564529179669897,5989.904269366197,13707.03125,1740.234375,5371.09375,2723.1353422420557,1.0774975602868857,0.5475888540421923,0.004191218,0.009070202,0.0006097385,0.003393189,0.002182342,0.64872074,-0.8095839,0.08080710827464789,0.1904296875,0.0146484375,0.07470703125,0.0378236010390428,1.0183918008357824,1.1438629130569096
03-01-01-01-02-01-06.wav,3,1,1,1,2,1,2,-13.4871235,180.41724,-664.30237,-1.0891125,91.98692,0.03636625,-0.4283012,4.5792665,39.49406,-10.804051,0.6389829,11.2454,1.8982017,2.2151158,-3.5292315,11.334378,-39.469,-0.15753323,9.941731,-1.9566956,2.400525,0.4344112,0.027873248,1.0,0.33453166,0.29223117,0.67338496,-0.5497015,0.0040160525,0.73437005,9.228416e-19,1.4395728e-05,0.027338393,3.990208,18.15494,27.775300035574592,80.54027987585168,3.592211200184904,21.729851113021155,18.7217876349335,-0.47156108088887727,1.1600407989349761,3831.197192804875,11626.246138335991,1386.2080815805264,3210.677038779953,2312.723039290582,2.017238673424347,3.514322829132417,6845.458984375,14308.59375,2148.4375,6166.015625,3409.858865432159,0.89778271972209,-0.2878594604190621,0.0048028184,0.014602118,0.0012768236,0.0040594167,0.002953922,1.8012369,3.0549626,0.11415863037109375,0.55322265625,0.0234375,0.078369140625,0.10971144223653961,2.7138665177644605,6.804340358639665
03-01-01-01-02-02-06.wav,3,1,1,1,2,2,2,-14.310436,157.38295,-681.98193,-1.3247392,92.61545,0.14076984,-0.37612632,4.567101,40.23628,-10.302386,0.48320442,11.130238,1.898847,2.2153711,-3.5938637,11.937322,-39.981014,-0.21510333,9.9462595,-1.9538866,2.3995967,0.43078429,0.02074812,1.0,0.3587,0.2860344,0.66347325,-0.34930274,0.0037996622,0.4930918,1.0247939e-18,1.444669e-05,0.022857467,4.346615,21.359568,27.2102827611093,80.03328123042114,4.6482226086691085,21.151985586898604,18.606732142232705,-0.4006969173501177,1.2288551810604975,3647.4699398105913,11083.492840098981,1173.1302393719052,2879.8398692192986,2194.5599727903486,2.0272930532075244,3.46791737779861,6499.825093283582,14394.53125,1353.515625,5564.453125,3334.314024756073,1.058077698771221,0.19427317569263325,0.0046630367,0.011319574,0.0005484924,0.00437282,0.002224363,1.0035394,1.2505779,0.10385815065298508,0.51513671875,0.0224609375,0.0732421875,0.09815325135926202,2.724215511137414,7.298004289988135
03-01-02-01-01-01-06.wav,3,1,2,1,1,1,2,-16.449821,146.2099,-763.4169,-2.4497223,102.98305,0.02831998,0.012771788,4.85254,44.18819,-11.310846,0.30958968,12.621512,2.0364163,2.5664876,-4.3846383,12.297311,-45.24899,-0.1120356,12.032679,-2.132306,2.8202868,0.47187793,0.0257309,1.0,0.41911614,0.29464713,0.26899496,-0.8002112,0.00069277507,0.48659638,5.596583e-20,2.456828e-06,0.0094248485,4.2221727,21.122494,25.81603483207318,82.44652413414526,3.0534652828327893,19.071329448984677,19.412988152686076,-0.28841606752691334,1.7100192295318664,3941.8363909453346,11774.769770226667,1288.9257240574298,3141.9958313284287,2301.3447738220893,1.6156380747958754,2.08821153887028,7143.68106617647,14394.53125,1181.640625,6187.5,3238.327225610526,0.5161330506040198,-0.6052809504757577,0.0015891978,0.005708103,0.00035321488,0.0011423796,0.0011641278,1.7948341,2.8699226,0.10722081801470588,0.4453125,0.017578125,0.0732421875,0.09457760084978337,1.6231210111907644,2.219240087221345
03-01-02-01-01-02-06.wav,3,1,2,1,1,2,2,-17.067242,144.2137,-799.85284,-1.6596487,107.75172,0.023340886,-0.21788998,5.145385,51.17142,-11.449508,0.30945396,13.441844,2.0576212,2.618701,-4.577634,11.876699,-47.116474,-0.15293893,12.644354,-2.1271415,2.8040922,0.47683707,0.02253501,1.0,0.44902903,0.30647257,0.21708675,-1.0199487,0.00055052736,0.31912684,2.5676694e-21,1.0136282e-06,0.0058717635,4.997401,29.098913,25.71749445816156,81.88340154799056,1.1039195121529595,19.021361620095824,19.0131133615582,-0.1948140822596267,2.340738874924468,3540.7216817835674,10949.299978972349,1374.870096239193,2734.292162392258,2106.5006774722033,1.6824807355592155,2.4246837960508802,6505.859375,14308.59375,1675.78125,5671.875,3272.386069766159,0.7094909050820838,-0.42702393571988395,0.0014935186,0.004587761,5.620453e-05,0.0013799751,0.00092850084,1.141676,1.6381226,0.0979580965909091,0.4169921875,0.0,0.051025390625,0.09553731409731517,1.414268037288671,1.1040744197696526
03-01-02-01-02-01-06.wav,3,1,2,1,2,1,2,-15.45262,167.11998,-796.8824,-2.8870535,103.39893,0.061619293,-0.32428324,4.7480435,47.01617,-11.8909445,0.37154943,12.482509,1.9784623,2.4294984,-4.239297,12.27217,-48.51952,-0.22827518,11.814826,-2.0512722,2.6351078,0.37802017,0.018328533,1.0,0.26556927,0.29737684,0.76109344,-0.092110775,0.0012017951,0.17708863,2.2536538e-19,2.174922e-06,0.0076598674,4.6540585,25.62339,27.605161295878037,80.89891473965154,3.837695230413022,22.93951413784685,17.75534280822121,-0.4850116267349274,1.2989795403269722,3303.1959592462326,10780.953283110299,1203.270523474429,2402.5925743461153,2357.1719256151564,2.0143902038268675,3.049849837842448,5746.007898351649,14458.984375,1181.640625,4318.359375,3704.5062692017955,1.1221432912118556,0.06501315795024398,0.0024395795,0.0055483733,0.00030728988,0.0022438425,0.0011357183,0.6049706,0.20410442,0.09864890968406594,0.5361328125,0.01806640625,0.05517578125,0.11763618732857188,2.465377270306659,5.186019158866024
03-01-02-01-02-02-06.wav,3,1,2,1,2,2,2,-15.537692,165.26581,-714.45135,-3.4337344,97.669975,0.035635833,-0.5873443,4.646836,42.51841,-12.290617,0.4551858,11.685828,1.9148469,2.2724206,-3.8887239,12.559591,-40.52318,-0.26314205,10.83783,-2.0041656,2.527138,0.38484758,0.017913885,1.0,0.28286532,0.29492053,0.82313347,-0.16282602,0.002936774,0.58990717,3.9021775e-19,4.864861e-06,0.02136212,4.5633116,25.268557,27.782509414453116,82.82364714436886,5.1845012288815475,22.971155184954,17.91973260791715,-0.40063986299949716,1.7917263821009257,3405.974411339996,11394.905464189407,1178.5346381525148,2445.8626026819534,2645.466759479719,1.9555855658986834,2.5948423077590457,5707.760989010989,14244.140625,1224.609375,4361.328125,3832.3076942421026,1.1305261206741102,-0.12052282441915274,0.0038320513,0.01065983,0.00077949505,0.0033432087,0.002059395,1.4803959,2.431097,0.10100983001373626,0.56201171875,0.01806640625,0.05224609375,0.12400022345825018,2.5417502592740373,5.734895851966135
03-01-02-02-01-01-06.wav,3,1,2,2,1,1,2,-16.493032,135.68399,-738.2926,-2.6959205,100.895805,0.11591996,-0.26448548,4.8008866,42.727257,-10.320171,0.37897342,12.514201,2.0304093,2.5519478,-4.299945,10.391869,-43.228264,-0.063630626,11.938792,-2.1255865,2.787733,0.47307882,0.024526358,1.0,0.45455945,0.30011132,0.18526627,-1.0162697,0.0011106078,0.48269248,7.0004864e-20,3.176044e-06,0.013900528,4.2743025,21.779568,25.896913848416318,81.91431308114838,2.210385323744376,19.131397816049628,19.69792962230732,-0.16315359697352363,2.0491194287866494,4036.679728758704,11444.53394670703,1566.9560568455727,3230.988303627854,2294.8856400326663,1.5783747787776923,1.8636954923947142,7314.930050872093,14609.375,3072.265625,6337.890625,3015.291909190316,0.8570167670731652,-0.058856351596678014,0.0019601122,0.007238566,0.0005349351,0.0014425269,0.0015755477,1.9745653,3.162661,0.11517759811046512,0.4736328125,0.017578125,0.07373046875,0.10619051212782728,1.573638552807131,1.7909781351568093
03-01-02-02-01-02-06.wav,3,1,2,2,1,2,2,-15.5414715,140.34973,-793.5381,-2.0932941,103.45621,0.11630627,-0.065746546,4.9241347,46.506073,-11.7085495,0.3734481,12.816969,2.0441623,2.590688,-4.409489,11.473215,-47.01811,-0.10753706,12.139391,-2.1231592,2.79101,0.45475432,0.028129414,1.0,0.39821327,0.29870042,0.34650138,-0.80264765,0.00078049494,0.49031103,6.281532e-20,2.2013778e-06,0.009717161,5.009818,30.57218,26.245119884042477,82.45646648824675,3.9030072455376335,19.406177985505444,18.987140574565426,-0.2903512919262733,2.0720204849898534,3701.5682161353,11681.740639508937,1383.2633366213797,2889.985091580514,2260.4336741893003,1.7753935276899624,2.499865461948202,6668.9021017699115,14888.671875,1761.71875,5800.78125,3237.281411990796,0.8584516611836617,-0.0359841952860247,0.0016974724,0.0057651014,0.00033412772,0.0012134438,0.001216562,1.6668359,2.3929539,0.10022296736725664,0.4677734375,0.0166015625,0.06103515625,0.09867960116353675,1.715109083329389,2.246937524697379
03-01-02-02-02-01-06.wav,3,1,2,2,2,1,2,-17.013062,154.23802,-724.959,-3.5840816,102.540344,0.077272296,-0.4289605,4.8943214,43.481556,-12.081658,0.55192447,12.36483,1.9756362,2.4178922,-4.2296457,12.159806,-41.87821,-0.22597912,11.666487,-2.056065,2.639888,0.37433723,0.020772057,1.0,0.27737084,0.2974615,0.7993478,-0.04153365,0.0017825777,0.44302028,1.1833488e-19,2.2836127e-06,0.015341962,4.55679,25.361372,27.250006717430217,81.23780242608964,2.031536292660169,22.00208297870766,18.321079732575512,-0.41090391956809125,2.0497846325700246,3586.5035584453826,11750.054900023286,1266.3234154268857,2378.0298042383806,2886.272590453038,1.7861827631098626,1.8056799229800422,5955.851639851485,14609.375,1203.125,4017.578125,4115.96583201291,1.0292342258376652,-0.3821139816990837,0.002733983,0.008746273,0.000480841,0.002390573,0.0018664934,1.7190807,2.5006514,0.10503848236386139,0.58740234375,0.0146484375,0.04931640625,0.1380279453366877,2.3097177978165693,4.2346216065477424
03-01-02-02-02-02-06.wav,3,1,2,2,2,2,2,-16.540464,146.94199,-784.2501,-2.2537534,107.87943,0.053780008,-0.083424486,5.1545677,47.590034,-9.989151,0.38537878,13.300068,2.0146298,2.5172298,-4.5355167,13.193495,-46.786987,-0.21108581,12.452789,-2.0940168,2.7289615,0.37451085,0.022132771,1.0,0.2802651,0.29351157,0.8591995,0.2239507,0.000708097,0.16981512,8.7059687e-20,1.1024314e-06,0.0054685725,5.423503,21.563803,27.508361728903377,81.91091702482203,1.5816543449372844,21.556345056764716,18.233116681503745,-0.582511310607526,2.546957203385479,3425.888485039925,11184.119194316889,1537.8241115167411,2621.3033010822473,2476.3918754731408,2.1351370625702617,3.2725576015735873,5890.037474593496,14501.953125,1955.078125,5070.3125,3528.87791729411,1.2715123004115214,0.47178144960346735,0.0017489439,0.0051142247,0.00032281256,0.0015347577,0.0011655603,1.446634,1.4913278,0.10024453760162602,0.56591796875,0.02099609375,0.052734375,0.12244396153571496,2.4358546577615483,5.185696911965989
03-01-03-01-01-01-06.wav,3,1,3,1,1,1,2,-13.747851,137.93965,-625.6725,-1.1772339,86.48999,0.17883272,-0.2071437,4.5372095,38.14625,-8.7223,0.6797782,10.672487,1.8204018,2.011481,-3.3682709,10.5404415,-34.60022,-0.3295627,9.126904,-1.8789665,2.183283,0.41536582,0.0362165,1.0,0.32084173,0.2891485,0.73503894,-0.50222045,0.010615765,3.3446226,3.9773495e-18,3.0420648e-05,0.08219377,4.138951,19.49466,27.77561506564583,80.80933735712223,3.442576085637185,22.268466257097906,19.00892661261746,-0.3997493931036832,1.0447346974559002,3281.4149233903295,8787.653633923004,1816.2069284690685,3032.8522532213256,1231.1295884814558,2.4600901251391174,7.034451124400572,5973.883928571428,12718.75,2277.34375,5521.484375,2205.341487584056,1.2828209201123673,1.899634612371969,0.007875376,0.018057728,0.0010687851,0.0064776475,0.004641923,0.7740095,-0.56078506,0.07966657366071428,0.21923828125,0.03466796875,0.066650390625,0.039070750708090816,1.9819229960569373,4.220652054725174
03-01-03-01-01-02-06.wav,3,1,3,1,1,2,2,-13.826524,115.27051,-612.9901,-0.54250675,82.97563,0.15895633,-0.28800705,4.576514,37.195858,-9.236901,0.7979945,10.722892,1.7872428,1.908657,-3.1803586,9.774096,-33.235744,-0.35395166,8.62329,-1.8142364,2.0079823,0.404732,0.019184731,1.0,0.31964484,0.27996466,0.8069108,-0.3861536,0.018342162,7.3769994,4.8242774e-18,5.1503983e-05,0.16522889,4.5881395,24.391571,29.055375021976417,81.8582247197956,2.1760845932422583,23.49635604589782,19.529170729333956,-0.5303557131966116,1.3817454448890116,3607.5748130373445,7488.921795101411,1633.184487783786,3589.3181543156716,1022.2328869253314,1.1226998283340097,3.2418936137352423,6458.086993243243,11708.984375,2964.84375,6853.515625,1915.801536860635,0.23279693526501563,0.2799926304205469,0.011102495,0.025725767,0.0014936919,0.0093247155,0.0060461513,0.5713939,-0.8547318,0.10347603462837837,0.1953125,0.0263671875,0.102783203125,0.03595840408755732,0.16434254988869035,-0.28776053276307545
03-01-03-01-02-01-06.wav,3,1,3,1,2,1,2,-15.574821,134.2742,-630.6653,-1.7670879,86.115265,0.13588871,-0.43697232,4.5439625,38.65548,-8.697564,0.6541339,10.639531,1.8177438,1.984522,-3.1761813,10.449281,-35.265186,-0.14406554,8.8903675,-1.8660363,2.1269696,0.4359593,0.027008137,1.0,0.35186434,0.27884156,0.69958854,-0.63194466,0.009335468,1.3573365,2.4769812e-18,4.132196e-05,0.05681409,4.0413036,18.595444,28.088774996889928,79.7346171875444,3.7234577099310435,22.270562031811778,19.6766233364706,-0.28437089481345285,2.549259881056575,3976.152144933418,10411.746477427267,1787.2763290210048,3682.5836488961677,1810.7290105850705,1.9862919696327237,3.9283726267984376,7498.99471507353,14416.015625,3566.40625,7165.0390625,2895.2289249930577,0.8637862632797374,0.0777735069738168,0.007788517,0.018679831,0.0009929333,0.0066859536,0.0042812475,1.0369252,0.1358974,0.11809943704044118,0.4755859375,0.02490234375,0.097412109375,0.0846702820999699,2.5683970858731016,6.696319683170762
03-01-03-01-02-02-06.wav,3,1,3,1,2,2,2,-14.4331875,131.2027,-612.53503,-1.4015949,82.96509,0.050043218,-0.53622854,4.351066,35.514595,-10.153751,0.62312424,10.246423,1.8233619,1.997797,-3.104067,9.859027,-36.36935,-0.16391967,8.66441,-1.8653644,2.1393533,0.40076217,0.026778935,1.0,0.32241675,0.27716038,0.8356282,-0.091364436,0.017755304,8.535206,1.8883264e-18,4.789298e-05,0.20819867,3.9942043,18.278221,28.09578210474853,80.79938055046276,3.2401811626516483,22.651716276081835,19.119448958144023,-0.4748071065590748,0.9880151397750263,3745.25423624184,10080.08066282974,1416.6577380148829,3418.937393486788,1649.7751975598765,1.9806619271206782,4.402291532785082,6830.352783203125,14394.53125,2148.4375,6080.078125,2921.670873257505,1.1072241496607875,0.7074660300504094,0.00993789,0.03629728,0.0017588235,0.0067290813,0.007954955,1.8869382,2.9374871,0.11334991455078125,0.41162109375,0.0234375,0.09375,0.07953927087655821,2.1441946632827587,4.44216342887277
03-01-03-02-01-01-06.wav,3,1,3,2,1,1,2,-8.5121765,80.32237,-507.32135,3.1170256,65.84377,0.05774924,-0.28902206,4.538594,41.687214,-7.6686816,0.17661098,11.347252,1.955733,2.213732,-2.42954,9.312459,-24.592735,-0.5040054,6.1600018,-1.3419063,0.85308045,0.37557575,0.016486637,1.0,0.277228,0.31066254,0.8131478,-0.2618167,0.4388493,169.51178,3.1328007e-17,0.00054437184,4.2853627,4.5003586,23.50624,28.260982211027272,81.09195731420847,2.36655017584967,22.65999199630599,19.727108062291414,-0.29351846861493763,1.5833095335902188,4118.103413098578,7358.699099722901,3436.147970060364,3908.5895091906177,700.3070355289419,2.5273004270009327,7.536905023147153,6863.030133928572,12869.140625,4683.59375,6584.9609375,1718.5644406171048,1.8266333929448828,3.7033893183404443,0.05878022,0.13254225,0.009587709,0.058351535,0.031758994,0.23804158,-0.83510613,0.1317103794642857,0.224609375,0.060546875,0.1298828125,0.035927650164661935,0.3431734425428523,-0.0812463749295591
03-01-03-02-01-02-06.wav,3,1,3,2,1,2,2,-10.229009,95.484825,-482.87106,2.2560291,66.69843,-0.055692285,-0.37680322,4.5926785,39.82155,-8.097719,0.34091845,10.950312,1.867366,1.9534775,-2.2683895,10.079245,-22.502132,-0.5339346,5.9198523,-1.1899852,0.75427437,0.38033232,0.029216679,1.0,0.28595793,0.28978217,0.9049995,0.3831381,0.32665107,77.644875,6.0352944e-17,0.00049246976,2.6647947,4.5684385,23.422592,27.923790692402097,79.6710392467388,4.413625666176372,21.89269264714891,19.778888631943843,-0.23978883516167065,1.5767476917307905,4209.672066401763,8130.633224966322,3003.371435332113,3939.659616211732,932.8773470531345,2.2589990895005405,6.1295289189658,6959.380661231884,13298.828125,4275.390625,6789.0625,1840.3875138945732,1.4574792779103884,2.807977934071687,0.05302029,0.10704918,0.009070582,0.050219398,0.028442828,0.16157609,-1.1175431,0.14234459918478262,0.26904296875,0.0732421875,0.13623046875,0.03780205458375057,1.1980484498652355,2.2873941738115393
