filename,modality,vocal_channel,emotion,voice_intensity,statement,statement_repetition,actor_gender,mfcc_mean,mfcc_max,mfcc_min,mfcc_median,mfcc_std,mfcc_skew,mfcc_kurtosis,mfcc_delta_mean,mfcc_delta_max,mfcc_delta_min,mfcc_delta_median,mfcc_delta_std,mfcc_delta_skew,mfcc_delta_kurtosis,mfcc_delta2_mean,mfcc_delta2_max,mfcc_delta2_min,mfcc_delta2_median,mfcc_delta2_std,mfcc_delta2_skew,mfcc_delta2_kurtosis,chroma_mean,chroma_min,chroma_max,chroma_median,chroma_std,chroma_skew,chroma_kurtosis,mel_mean,mel_max,mel_min,mel_median,mel_std,mel_skew,mel_kurtosis,contrast_mean,contrast_max,contrast_min,contrast_median,contrast_std,contrast_skew,contrast_kurtosis,centroid_mean,centroid_max,centroid_min,centroid_median,centroid_std,centroid_skew,centroid_kurtosis,roll_off_mean,roll_off_max,roll_off_min,roll_off_median,roll_off_std,roll_off_skew,roll_off_kurtosis,rms_mean,rms_max,rms_min,rms_median,rms_std,rms_skew,rms_kurtosis,zero_cr_mean,zero_cr_max,zero_cr_min,zero_cr_median,zero_cr_std,zero_cr_skew,zero_cr_kurtosis
03-01-06-02-02-02-06.wav,3,1,6,2,2,2,2,-8.900562,23.702253,-39.119408,-9.376058,14.332057,0.06419327,-0.3005023,0.03725599,6.006198,-5.8220563,0.046381023,2.6609855,-0.025295895,-0.02181675,-0.0017078102,3.692308,-3.736182,-0.008099942,1.6744297,-0.04384554,-0.22825699,0.22872777,0.00084100495,0.9163367,0.12653174,0.25052842,1.6245446,2.8124144,5.5292997,98.99364,0.00024759147,0.3997569,16.50824,4.56835,25.062374,27.54139735871109,40.83438647155981,10.914449282735438,27.02894096764549,6.512665955192064,-0.2102984616725532,1.7282477947101378,2143.081722495004,3821.7834019035954,1597.5846517878315,1972.616255528074,478.34481357482775,1.2866362035716576,1.2287149687829766,3673.957548945783,6735.3515625,2266.6015625,3469.7265625,1193.837063564858,1.2722506522135504,0.6315219492375896,0.14503221,0.3120144,0.0061355243,0.13704754,0.0857198,0.11073874,-1.0919473,0.1355362857680722,0.2705078125,0.072265625,0.126953125,0.0391769109161712,0.8565667343225862,0.908086028631082
03-01-07-01-01-01-06.wav,3,1,7,1,1,1,2,-16.2112,17.266703,-47.73309,-16.492407,13.135637,0.48640412,1.3154787,0.043659,5.791039,-5.538916,0.0069511295,2.3779132,-0.05657642,0.74275374,-0.009685562,3.713086,-3.9334633,-0.016575554,1.4390645,-0.1361334,1.114154,0.32993934,0.003284197,1.0,0.25524253,0.30155614,0.92781115,0.0571283,0.0007579779,0.015781622,2.2964166e-08,3.3897308e-05,0.0023406763,5.003183,24.665728087780355,25.168246147841018,40.09256879452827,10.943426762531422,24.83485216499016,5.532478026865412,0.2095640074561356,1.4641349260429093,2122.155677714455,5617.995801891793,681.503985920991,1857.9481137442333,1203.0117679365549,0.914739694866933,-0.0207495497678915,3649.0699404761904,7175.78125,805.6640625,3802.734375,1805.7097423864975,0.134783464401686,-1.119599462842911,0.0016162737,0.0044129784,0.00010901718,0.0015457827,0.0009221796,0.7140275,0.5077112,0.1399972098214285,0.44970703125,0.02099609375,0.091796875,0.1115222629940789,1.0632787107195745,-0.0311247262755731
03-01-07-01-01-02-06.wav,3,1,7,1,1,2,2,-14.146406,19.046116,-45.785645,-14.325438,13.197998,0.43496037,0.82900876,0.0036805742,5.582795,-5.32121,-0.09766762,2.4027572,0.09582124,0.23293695,-0.022652855,3.5281231,-3.7715936,-0.0051586987,1.4601063,-0.09877917,0.19679901,0.3360202,0.0018829354,1.0,0.24079429,0.30739483,0.8590784,-0.22910446,0.0005607431,0.012483445,2.3845068e-08,2.3181994e-05,0.0018122406,4.9085903,24.665728087780355,25.525786873364705,39.86213653492128,11.3282600839497,24.926704950863517,5.5178697873425095,0.1855323415372678,1.8205671589163168,2298.188638427429,5311.053152483313,525.9395426739677,2055.337404496472,1247.5056513951931,0.6972067981100138,-0.5970777050125573,4073.3158903301887,7132.8125,461.9140625,4071.2890625,1773.6662526734583,-0.1283381625116885,-0.8966140042749777,0.0014032066,0.004307417,0.00012186262,0.0011979606,0.00083669455,1.1724625,1.525825,0.1539928508254717,0.435546875,0.021484375,0.102294921875,0.1222131286618607,0.8346637847744109,-0.5957882828275665
03-01-07-01-02-01-06.wav,3,1,7,1,2,1,2,-15.053312,17.105606,-47.05888,-15.112463,14.736353,0.25164405,0.10022913,-0.025121909,5.435342,-6.306119,0.15178597,2.750469,-0.21771626,-0.07805232,-0.027406495,3.4898782,-3.6832066,-0.052892815,1.524868,-0.07142684,0.082798965,0.27357733,0.0019832645,0.98235375,0.13785799,0.31547007,1.1846017,0.2937,0.001419618,0.021282123,4.5458854e-08,9.555831e-05,0.0037634813,4.299878,24.665728087780355,27.46670846547324,41.084913915870096,11.90102287058493,27.657939081480883,6.076781680272498,-0.0727657441518572,0.7764984337110684,2206.130014588964,6080.275004936764,620.8475064188,1352.9628580256744,1692.1659485024395,1.2434298110869175,0.0149218352609987,3554.337866512345,7143.5546875,708.984375,2578.125,2197.2022416089644,0.4745150645898888,-1.3866714498826915,0.0024019943,0.003904535,8.630904e-05,0.002555759,0.00090447534,-0.77271914,-0.0507555,0.1472740644290123,0.5947265625,0.02099609375,0.07080078125,0.1593949391181807,1.7105758874270796,1.7888004854847006
03-01-07-01-02-02-06.wav,3,1,7,1,2,2,2,-16.394579,15.0409975,-45.621788,-16.31114,13.690808,0.3145398,0.11196278,-0.02567041,5.827142,-5.6018934,-0.102647185,2.4847474,-0.019490235,0.1495389,-0.022552187,3.4239655,-3.6025052,-0.015830563,1.4066489,-0.086562,0.35234207,0.31286594,0.0026587152,1.0,0.22345601,0.30203894,0.9466725,0.0693728,0.0009854357,0.021785766,6.112768e-08,4.796477e-05,0.003191529,4.955489,29.494865,26.51119878056468,41.18383553316465,10.44104272808518,26.49643692674802,6.0489393087461165,-0.0685918464672696,0.9955394953655258,2319.37617189299,6074.700666351508,760.1528526878038,1689.4104280135423,1575.1447766396195,1.2567036946343588,0.3113383396580511,3852.470703125,7132.8125,870.1171875,3743.65234375,1988.2356458069285,0.3273921947857097,-1.2226822003503848,0.0018387552,0.004746251,0.00010226506,0.001855985,0.0011799781,0.50479543,-0.28382468,0.160810546875,0.5947265625,0.02001953125,0.08203125,0.1535953261642845,1.6319706853179183,1.7149013131262132
03-01-07-02-01-01-06.wav,3,1,7,2,1,1,2,-13.152188,21.347162,-47.874756,-13.468208,15.674502,0.19653694,-0.034600742,0.005207523,6.95543,-6.6009126,-0.068162106,2.9254966,0.10862843,0.05965642,-0.021666387,3.887154,-4.049941,-0.016593654,1.6014364,-0.10695802,0.21232307,0.28026354,0.0013156849,0.9800982,0.17916562,0.28620473,1.2550943,1.3517923,0.05438436,1.5039358,2.5070044e-08,0.0007095249,0.20817466,5.354958,33.325478,26.948623241159,42.17341601258191,10.6097157570948,26.87883513763389,6.247562817236026,0.1063532086275314,2.111542398422828,2274.9962178983924,5063.647648791538,899.9482806127432,2005.676941482547,1075.84663681706,0.7368199102693714,-0.3667070527192742,3871.791294642857,6950.1953125,837.890625,3834.9609375,1624.4577570094486,0.0857560990018602,-0.9852535298572258,0.011424076,0.038774606,0.00020534164,0.0076861503,0.010512335,1.2769432,0.5837703,0.1459263392857142,0.400390625,0.033203125,0.10302734375,0.1015531414836467,0.7835277055970764,-0.6704716155015249
03-01-07-02-01-02-06.wav,3,1,7,2,1,2,2,-14.6737,22.23601,-49.725197,-15.060771,15.9785795,0.23201168,0.0155218,0.0006946847,6.793273,-6.7073107,0.06245501,3.117549,0.076278575,-0.23638561,-0.018361947,4.141461,-4.274489,-0.015546054,1.8025291,-0.07668145,-0.12499525,0.2673069,0.0013720092,0.9902244,0.12569302,0.31174073,1.2409587,0.33971488,0.012312595,0.2745294,5.6437125e-07,0.00029559442,0.042192414,5.001356,24.665728087780355,27.56888877756592,40.663349294288814,12.04155859687265,27.76411500867954,6.1931708090684925,-0.1618575657414173,0.6231935370991538,1933.9729751302584,4960.850790308291,862.8482289621693,1493.6303964073904,998.2450778430364,1.285864474633804,0.6033446386364849,3355.1432291666665,7165.0390625,1342.7734375,2819.82421875,1637.6377840451514,0.7862191716804826,-0.6740615098510676,0.006261794,0.015688865,0.0003228444,0.0056778556,0.004078759,0.626614,-0.59225655,0.1122233072916666,0.396484375,0.03369140625,0.083740234375,0.0807905804418605,1.838602739673198,2.7777974294975483
03-01-07-02-02-01-06.wav,3,1,7,2,2,1,2,-13.071869,29.52843,-50.464226,-14.180638,17.350098,0.56617033,0.8655157,-0.0107968375,7.6405334,-7.468796,0.033899304,3.3077044,0.090020284,0.2575442,-0.013776111,4.527844,-5.1742315,0.05547284,1.8961653,-0.30551678,0.75067294,0.29940796,0.0012700653,1.0,0.16546524,0.3213575,1.0583938,-0.17291234,0.027230844,0.6799561,2.769049e-07,0.00049628504,0.09853658,4.9668703,28.95406,26.966645851065486,40.46838059492858,9.695551835541083,26.822488926581173,6.291356362927359,-0.0802583651593764,1.0919751005251677,2075.063493320064,5251.150935303696,711.0582639084928,1583.524264486859,1303.487499708843,1.26487111567918,0.3791166014945464,3594.633061835106,7218.75,805.6640625,2964.84375,1953.3820375514251,0.5900470063339999,-0.9234580675803716,0.00904066,0.025516642,0.000670082,0.007211837,0.0064959545,0.79494387,-0.3424759,0.139632854055851,0.5703125,0.02392578125,0.0908203125,0.1336108992717979,1.9508419577531468,3.154028076599989
03-01-07-02-02-02-06.wav,3,1,7,2,2,2,2,-11.600697,25.59883,-48.277473,-10.308738,17.364666,0.13682191,0.81946325,-0.027175456,7.61726,-7.482216,-0.073644295,2.9471464,0.0042175064,0.9104885,-0.011677303,4.4540534,-4.7148867,-0.0013555213,1.6132505,-0.06416868,1.3651624,0.38044354,0.0010789456,0.984345,0.27257654,0.34672856,0.42780077,-1.27539,0.011237238,0.30194205,2.0597085e-08,0.00012672844,0.042299468,5.411829,34.843742,25.910864961151656,40.45225266556703,6.447316638326216,25.39458630148479,7.225354222609112,-0.1601526972975953,0.499568548180363,2020.945275491148,5412.974116191312,633.9248969298261,1436.5626112978264,1343.6169583305066,1.380462506794078,0.6058626559906308,3728.4571981837607,7272.4609375,698.2421875,2814.453125,2114.974156160307,0.3081658148730098,-1.3966108001635678,0.0050993236,0.017939502,5.3100564e-05,0.0037785713,0.004745053,0.73337543,-0.5344002,0.1418603098290598,0.56640625,0.0107421875,0.0751953125,0.135377273587948,1.6896594748043217,2.037576503238113
03-01-08-01-01-01-06.wav,3,1,8,1,1,1,2,-15.488121,17.939678,-48.405663,-15.448257,15.033139,0.18884146,0.14627,-0.029251784,6.0063353,-6.3412905,-0.06554745,2.9969602,0.03551752,-0.08051579,-0.034501262,3.525952,-3.7620811,-0.040852908,1.6581653,-0.058921278,-0.18909888,0.31830588,0.003556783,1.0,0.19316114,0.32128832,0.96316004,-0.27776533,0.004588612,0.07005233,7.207406e-08,0.00026410026,0.012387993,4.2881174,21.116928,26.25456269878893,38.81752116883534,11.247382330297889,26.09022267072579,5.921692738181325,-0.1276958684104319,0.9997616332707144,1675.6423464719103,4136.754044899567,703.0260392984977,1332.929810241609,890.5526650751452,1.3669533202102124,0.6916625931477371,2960.0694444444443,6746.09375,1052.734375,2449.21875,1591.3347652985908,0.94153757699007,-0.3736361302737911,0.003959331,0.008165783,0.00018236316,0.003917678,0.0021319173,0.004459765,-0.9472103,0.101469494047619,0.3916015625,0.02294921875,0.0732421875,0.0745597460441165,1.8292462537588725,3.268095893639079
03-01-08-01-01-02-06.wav,3,1,8,1,1,2,2,-16.315536,17.84461,-47.33909,-16.951685,15.139519,0.2682771,-0.07642783,-0.08295003,5.742179,-6.121827,-0.047229894,2.919458,0.011338284,-0.21423356,0.000572516,3.825354,-3.8116155,-0.03668177,1.7378734,-0.03408698,-0.13142696,0.28712294,0.0042223814,1.0,0.14899844,0.3074411,1.1180527,0.208346,0.008667201,0.16063942,1.3387721e-06,0.0003408462,0.02686888,4.2102175,19.577394,26.49973460816796,41.78029010895783,9.729016230051432,26.363208933085645,6.728859448411404,-0.1039131440841402,0.745230291202245,1633.6474741232764,4483.016229457806,527.2958197948813,1348.42645998646,843.8483699867364,1.8562783854499372,3.131640308861509,2941.90280720339,7100.5859375,676.7578125,2384.765625,1505.6913817323384,1.154086001454899,0.4989333558205904,0.005371248,0.015458669,0.00039334674,0.0051050005,0.0031981652,1.1674064,1.537157,0.0879485566737288,0.26171875,0.02294921875,0.07421875,0.0487327827068375,2.078902675960874,4.655812646097872
03-01-08-01-02-01-06.wav,3,1,8,1,2,1,2,-15.37459,21.675528,-47.188454,-16.378136,15.580587,0.4801038,0.43598184,0.016032875,6.015221,-6.3413076,0.107807934,3.0018,0.053025823,0.05042553,-0.0030386492,3.8910377,-4.2531366,0.01786394,1.8200306,-0.24311337,0.25776014,0.28372833,0.0058380538,1.0,0.1458614,0.3091509,1.2426351,0.46896234,0.0096501475,0.16900763,1.3331428e-06,0.00047041348,0.028100856,4.027843,18.559616,26.60519203310056,38.44612650961812,10.249196289657482,26.20932978741211,6.036859055102144,-0.1046573051795312,0.6082511391794341,1884.2464092004277,5796.706423915081,727.1599295254574,1317.463998852087,1235.9932420273772,1.8159563794280251,2.393116025986644,3218.1803385416665,7057.6171875,1299.8046875,2234.375,1813.0108632222057,0.9428920422338888,-0.505244650264689,0.005680624,0.015951557,0.00035469138,0.005291977,0.0032773698,1.2655708,2.1259427,0.1170491536458333,0.53515625,0.021484375,0.070556640625,0.1183226169851386,2.305322267220462,4.601792272884653
03-01-08-01-02-02-06.wav,3,1,8,1,2,2,2,-12.745834,22.319529,-43.96128,-13.618597,15.672223,0.37241164,0.013274861,-0.038296256,5.857648,-6.0807204,0.007408777,2.9736838,0.038405817,-0.32409388,0.0046407683,3.6597245,-3.9990716,0.06947084,1.7327001,-0.2203563,-0.07255082,0.28442076,0.0033276945,0.97334236,0.14324678,0.31859228,1.0992159,-0.030753812,0.007855585,0.11274007,6.32245e-07,0.00033427106,0.020401485,3.86729,17.209743,26.419257332477205,39.66393229762157,10.845244040567325,25.91444804061795,6.002881353803756,-0.0343768129550869,0.5000114312172419,1821.6243610400609,5777.609397738696,636.9479278968191,1286.537434405745,1264.2223821594982,1.7148316570759703,1.9753220945086796,3199.3815104166665,6982.421875,902.34375,2293.45703125,1904.0944417532376,0.7606991290796581,-0.8027886601011351,0.0052837445,0.011641929,0.00025758272,0.00501126,0.0025259312,0.18801486,0.115772724,0.1033528645833333,0.5419921875,0.0244140625,0.061279296875,0.1082160828716089,2.530987916459862,5.962339858774351
03-01-08-02-01-01-06.wav,3,1,8,2,1,1,2,-15.248228,21.144001,-49.03294,-14.668203,16.497766,0.37407756,0.39738637,-0.016835557,6.95851,-6.4049177,0.05482737,2.9299912,0.09036665,0.22445925,0.0077894432,3.8809295,-4.131217,0.04077561,1.6105452,-0.13119213,0.36563128,0.37008846,0.0025108687,1.0,0.2816024,0.3280595,0.63152367,-0.86332005,0.0050327005,0.09983684,1.1853165e-08,6.79154e-05,0.015678132,4.5060406,23.093086,24.297576029296103,38.33358399440721,9.17593303241137,23.84149480733319,6.13026707638068,0.2476168722182413,1.3298536841857942,1981.2925542208343,4320.380200208088,729.2947691092404,1675.3265356940624,954.8644525783934,0.5225839193807754,-1.1402925221918832,3575.2685546875,6284.1796875,1052.734375,3088.37890625,1742.7728312866566,0.1912739893075291,-1.549975843076376,0.0036698445,0.010504769,1.449854e-05,0.003348546,0.0029449295,0.36318833,-0.922734,0.163916015625,0.55810546875,0.02783203125,0.086669921875,0.148447325531871,1.2820429303841367,0.3394103373280401
03-01-08-02-01-02-06.wav,3,1,8,2,1,2,2,-12.635625,23.537287,-48.57179,-13.040022,16.32383,0.2510808,0.020863598,-0.05704376,6.5113077,-6.285954,-0.1397365,3.1910357,0.046271194,-0.46060544,-0.022529194,4.143049,-4.52459,-0.01218576,1.985369,-0.11161558,-0.17703031,0.3063068,0.0024698095,0.9796012,0.19219404,0.30553553,1.0065904,0.053678792,0.07337166,1.4257305,1.1887256e-06,0.0017909718,0.224413,4.38646,22.23005,26.690882217617556,41.687446191194326,10.48804974906654,26.09429771246072,6.167632319797164,0.0039923644658152,1.1802064766647735,1971.74170630132,5107.411321295351,1011.3872545781334,1728.1310038043894,908.9166634845022,1.668198453559623,2.585543957178376,3510.4166666666665,6939.453125,1622.0703125,3394.53125,1471.399897312008,0.6940509632802001,-0.4700249400024208,0.015868772,0.034118503,0.0009547417,0.014776008,0.009348712,0.22055446,-1.0912049,0.1123046875,0.32275390625,0.0341796875,0.092529296875,0.0598603798298311,1.7532801481137903,3.146164521525444
03-01-08-02-02-01-06.wav,3,1,8,2,2,1,2,-12.239641,25.501448,-47.720238,-12.568535,17.074854,0.15674093,-0.09109508,0.01854066,6.8088455,-6.713622,-0.05843994,3.2863994,0.07294406,-0.18072173,-0.03892812,4.4223433,-4.5349493,0.10585413,2.0143366,-0.12727591,-0.109145984,0.27291313,0.0027128942,0.9973758,0.17714834,0.2917259,1.3808156,1.6181942,0.066956826,1.1220788,3.168347e-06,0.0026442301,0.19670734,4.1123686,19.29889,27.501850161754525,39.69557906580143,11.065905929562533,27.096880926661488,5.859643165223601,-0.2105306166588193,1.1394913125277744,2074.155160677109,5028.428609440527,949.0096832925268,1738.2626065392192,1029.7229447975062,1.4973388859898331,1.5757203550736412,3715.309495192308,7186.5234375,1342.7734375,3480.46875,1671.7803345366676,0.646827436848868,-0.644515986191819,0.01582902,0.037399057,0.0009026289,0.015635645,0.008121695,0.3931112,0.18472385,0.1329927884615384,0.50830078125,0.037109375,0.087890625,0.1073832005757994,2.155008935644575,4.019614484193421
03-01-08-02-02-02-06.wav,3,1,8,2,2,2,2,-12.623036,24.511444,-48.734932,-12.995783,16.753359,0.19981503,-0.14255719,-0.058414113,6.527916,-6.4769278,-0.023861503,3.2684002,0.067760885,-0.34304172,-0.0043364046,4.299285,-4.578012,0.09835755,2.051701,-0.12600549,-0.2125887,0.2698013,0.001825296,1.0,0.16752334,0.29882964,1.4399477,1.9766645,0.0796936,1.3343216,9.91659e-07,0.0028649548,0.22768578,4.2260814,19.942497,26.598893253213085,41.606895193746745,10.636441693850935,26.655258019898746,6.028230081599974,-0.0016681753125063,1.2681588484563855,1941.0739750704645,5526.688903776901,830.6835694426188,1543.9475986292189,1120.381583285352,1.7256161630761302,2.367028242328828,3383.4425403225805,7293.9453125,1138.671875,2771.484375,1863.394228661113,0.823113581490891,-0.630380117400327,0.01672252,0.040969327,0.0011496341,0.016599637,0.008802019,0.46820766,0.13458538,0.1237320438508064,0.5615234375,0.03466796875,0.0771484375,0.1169985475420234,2.4643055620386,5.4442234002670205
03-01-01-01-01-01-07.wav,3,1,1,1,1,1,1,-13.489942,11.286541,-41.164154,-12.588835,11.832934,0.066094354,-0.2118177,0.021105822,4.9328713,-4.563342,0.038819388,2.1546268,0.010107027,-0.04203514,-0.038790703,3.2145164,-3.1235328,-0.063241795,1.3146566,0.024560306,0.016314428,0.35521302,0.014450997,1.0,0.2738847,0.29951057,0.82441133,-0.35908613,0.007790205,0.15239334,1.0396321e-06,0.00058412994,0.023506984,4.723896,26.26908,26.090910770411824,38.45439493173309,10.222992472018335,25.947417271899905,5.375098557382612,-0.2657362924968156,1.2922827106430377,1573.0484282866769,4303.272831913317,637.801991684054,1244.5390295441314,1004.0874872177916,1.4715697477207783,0.9708946651609338,2935.3624131944443,6670.8984375,837.890625,2325.68359375,1692.3630387904798,0.8737241567600736,-0.5468211630914612,0.004931844,0.014476732,0.0002596473,0.0043790615,0.003119402,0.9750471,0.5551629,0.0830674913194444,0.345703125,0.0205078125,0.05078125,0.073748963910089,1.8798920607764475,2.941791862154578
03-01-01-01-01-02-07.wav,3,1,1,1,1,2,1,-12.895353,12.730225,-40.922424,-12.282327,11.880025,0.12130682,0.06457527,-0.012657493,5.0688295,-4.6464534,0.035483163,2.2876923,0.08573307,0.06695129,-0.019092469,3.3820572,-3.306207,-0.04711261,1.3685591,0.029308036,0.14293319,0.37287268,0.015902568,1.0,0.26802006,0.30625734,0.781168,-0.5288283,0.00893993,0.16316108,5.5264957e-07,0.00077371445,0.026069328,4.695179,25.746178,26.20910608330193,38.0770268660228,10.107210949468486,26.01697805133086,5.637936827300863,-0.2514769013501977,1.0515014844182826,1554.6660589650487,4811.362606149873,637.2032683195295,1197.5743080160864,971.358852004552,1.5239438564992411,1.2257488013755091,2835.0731860632186,6670.8984375,880.859375,2331.0546875,1655.7292027613898,0.9540457363841502,-0.3775720911802516,0.0052703284,0.01405308,0.00026352887,0.0043038637,0.0032963313,0.5739748,-0.5013418,0.0810715247844827,0.27880859375,0.02099609375,0.05224609375,0.0659519649904103,1.5544696836485354,1.3117039949009488
03-01-01-01-02-01-07.wav,3,1,1,1,2,1,1,-14.784937,14.056025,-47.563576,-14.40004,13.267789,0.23871744,0.92117846,0.0052315937,5.88396,-5.315751,-0.098009124,2.498331,0.12383644,0.4850309,-0.02176074,3.5507252,-3.646382,-0.055087913,1.4244565,-0.08772246,0.5864037,0.35662755,0.01201637,0.9964377,0.24033844,0.3103476,0.84130305,-0.46979252,0.010883801,0.20513982,1.6801471e-07,0.00067535986,0.032365106,4.524876,24.225039,26.815354678596744,38.12168312749081,10.997384902002976,26.47393829862073,5.456859988614971,-0.307175484304198,0.989965634794192,1762.0218790195058,5534.822960453993,632.8238030046691,1230.8185964161544,1313.3003671902816,1.6704875482436152,1.5557513904539837,3014.571629213483,6735.3515625,848.6328125,2406.25,1797.5358544793537,0.9432369051673188,-0.6116553624399108,0.0061474806,0.014809646,0.000301702,0.005742126,0.0034758067,0.63015974,-0.03196335,0.1114652826544943,0.52978515625,0.0234375,0.05810546875,0.1273457170772537,1.9910789956646533,2.923442832957256
03-01-01-01-02-02-07.wav,3,1,1,1,2,2,1,-12.742714,11.902047,-40.17927,-12.158952,11.709497,0.06336156,-0.11381763,-0.011003612,4.9157166,-4.5679464,0.04856064,2.2138827,0.06613258,-0.25336793,-0.0024382353,3.2624862,-3.1992834,-0.018383663,1.2963606,-0.02557989,0.13411947,0.37272993,0.021043582,1.0,0.28631517,0.294327,0.82859135,-0.3420113,0.006522011,0.09382369,7.214777e-07,0.0006231,0.016700782,4.0687733,18.81066,26.27481910657414,38.07722504987914,10.39445171881408,26.09967114546578,5.620272667231079,-0.2305071443771364,0.8809134500793258,1683.955236309661,5458.489794773674,592.2334694417514,1132.5184332078725,1307.416451701605,1.7310678125634864,1.6857268016612812,2924.8383620689656,6638.671875,794.921875,2298.828125,1795.9657301274408,1.026900490107597,-0.3945433924895827,0.004533465,0.013906356,0.00035598903,0.004035317,0.002845616,1.4835006,2.3294244,0.1051769037356321,0.53564453125,0.02197265625,0.046875,0.1327086596056389,2.065758908579187,3.050069503516431
03-01-02-01-01-01-07.wav,3,1,2,1,1,1,1,-12.94592,10.133497,-37.50997,-12.34863,11.135871,0.09197279,-0.16086097,-0.047655262,4.2854385,-4.285327,-0.040279735,2.1571019,-0.061673343,-0.47574902,-0.020399524,3.0229435,-3.0436356,0.00012404918,1.2985475,-0.06026407,-0.047355108,0.37594667,0.017337061,1.0,0.2840066,0.29129973,0.8616684,-0.30765578,0.0044361814,0.08523904,7.884433e-07,0.0003635648,0.013809025,4.2770844,24.665728087780355,25.239420615369134,37.49856866733529,12.217220225733334,24.887122968547686,5.004613884703187,0.0027612776669854,0.6820327205235664,1470.8327576700567,3969.2361244457816,673.0941835949092,1108.4204594843304,896.4933464246938,1.4834077996607768,0.975739467949797,2715.386284722222,6477.5390625,859.375,2126.953125,1559.433474355467,1.1096402321930512,-0.0155650703188912,0.003678043,0.010852094,0.0001856652,0.003165615,0.0023782668,1.0275819,0.64182353,0.0817667643229166,0.27001953125,0.02294921875,0.05078125,0.0642128489160929,1.3665494005532597,0.8464595512291226
03-01-02-01-01-02-07.wav,3,1,2,1,1,2,1,-13.432025,11.750688,-42.26024,-12.980847,11.756505,0.10264504,-0.04372918,0.02132302,4.830528,-4.526704,0.013738978,2.2951267,-0.061956346,-0.39018458,-0.03138091,3.1526322,-3.2255757,-0.043511756,1.3633238,-0.0021442897,-0.1884942,0.41287088,0.027080974,0.99064845,0.3363204,0.29241756,0.61179215,-0.742811,0.0028593861,0.04653188,5.954892e-08,0.00035814522,0.0076822145,4.46964,24.665728087780355,25.192877365748085,39.0986594822909,10.427378692051734,25.029114372585024,5.072496971323628,-0.0764873126385418,2.0616577056914016,1537.5886077425396,4214.595528246978,595.6018258598268,1185.179208279552,968.531558970096,1.4680364120210574,0.9415996375630252,2822.218561746988,6520.5078125,837.890625,2223.6328125,1619.3276459480714,0.9743942843689536,-0.3267412220365182,0.0030138819,0.008518467,0.00014482193,0.0028968065,0.0018575038,0.69498086,0.15380192,0.0953207360692771,0.40625,0.02294921875,0.0673828125,0.0830520280073581,1.6403320901813907,2.141038141209399
03-01-02-01-02-01-07.wav,3,1,2,1,2,1,1,-11.472551,14.560864,-41.181507,-9.840088,13.248556,-0.053137057,-0.14929399,-0.0028627575,5.7568846,-4.9586244,-0.045840435,2.2875302,-0.123084545,0.0889352,0.007543826,3.2425046,-3.1889343,-0.037239037,1.2281328,0.049803812,0.2534924,0.4664398,0.020907661,1.0,0.41576406,0.32205728,0.22875403,-1.3069212,0.0025854055,0.049520187,1.8666216e-07,9.85691e-05,0.0077354144,4.8163934,26.16092,23.71476262719168,36.18200927348294,9.90394632228428,23.23442577359841,5.392997687567868,-0.0320914414446542,1.237838110049593,1559.3675411459992,5447.919056229554,579.1733262287969,1250.2916827015088,1067.2955043908776,2.3227185703372544,4.771005844890759,3119.093219053398,6917.96875,794.921875,2803.7109375,1655.6168439975252,0.748480444925465,-0.3492462153484621,0.0027036543,0.008058304,5.8707294e-05,0.0028136366,0.0021153812,0.5222165,-0.42370963,0.1035440685679611,0.5048828125,0.01806640625,0.06005859375,0.1105470087006591,2.0163409885184325,3.4927152544043096
03-01-02-01-02-02-07.wav,3,1,2,1,2,2,1,-14.102598,9.522173,-40.60003,-13.841028,11.53903,0.07411355,-0.14546093,0.017189275,4.6566153,-4.6113763,0.11426808,2.2815795,0.07312333,-0.39903316,-0.0043290555,2.9472907,-3.1550357,0.01455134,1.3253734,-0.11188557,-0.11552415,0.37083742,0.017573787,1.0,0.28474963,0.2952394,0.8436983,-0.27756345,0.004485204,0.06102637,1.4671799e-06,0.0008291688,0.010544004,3.7761688,17.081512,26.38347135370793,41.64985618507394,10.058435629304205,26.334740334982083,5.711562913766514,-0.0764026043271437,1.5518918530698724,1613.292660036774,5400.532141640208,665.039953773284,1236.2683273489697,1139.091169247925,2.150966456890586,3.521677776718977,2841.453758445946,6939.453125,870.1171875,2304.19921875,1679.716773851087,1.3794417477755652,0.638397156830993,0.0039744033,0.009624826,0.00020208466,0.0039617894,0.0019929607,0.47681725,0.46549535,0.1046109586148648,0.5126953125,0.021484375,0.062255859375,0.1111197567330051,2.280158784535109,4.381017498310624
