filename,age category,emotion,mfcc_mean,mfcc_max,mfcc_min,mfcc_median,mfcc_std,mfcc_skew,mfcc_kurtosis,mfcc_delta_mean,mfcc_delta_max,mfcc_delta_min,mfcc_delta_median,mfcc_delta_std,mfcc_delta_skew,mfcc_delta_kurtosis,mfcc_delta2_mean,mfcc_delta2_max,mfcc_delta2_min,mfcc_delta2_median,mfcc_delta2_std,mfcc_delta2_skew,mfcc_delta2_kurtosis,chroma_mean,chroma_min,chroma_max,chroma_median,chroma_std,chroma_skew,chroma_kurtosis,mel_mean,mel_max,mel_min,mel_median,mel_std,mel_skew,mel_kurtosis,contrast_mean,contrast_max,contrast_min,contrast_median,contrast_std,contrast_skew,contrast_kurtosis,centroid_mean,centroid_max,centroid_min,centroid_median,centroid_std,centroid_skew,centroid_kurtosis,roll_off_mean,roll_off_max,roll_off_min,roll_off_median,roll_off_std,roll_off_skew,roll_off_kurtosis,rms_mean,rms_max,rms_min,rms_median,rms_std,rms_skew,rms_kurtosis,zero_cr_mean,zero_cr_max,zero_cr_min,zero_cr_median,zero_cr_std,zero_cr_skew,zero_cr_kurtosis
OAF_note_neutral.wav,old,neutral,-8.172432,198.5475,-729.97205,1.4029928,88.78656,-0.003511083,-0.2518031,3.5909588,42.347485,-15.600941,-0.05981165,10.632295,1.7402241,1.90669,-3.6520069,16.739882,-45.57692,-0.25420314,10.553234,-1.8574114,2.2264245,0.35026428,0.010135473,1.0,0.19519195,0.332351,0.96531624,0.23262389,0.035361204,6.3922005,5.0659796e-09,1.1134854e-05,0.26720992,3.988644,18.448578,26.194950730223724,44.741619519623754,4.48057029915967,26.154774179362903,9.259699513546447,-0.483569278065843,1.0349400895374659,3304.7106862766946,12116.382860878166,1176.780913361125,2085.2228624787567,3075.3803046410894,2.0440276731632623,2.7661282111037213,5169.9462890625,17208.984375,558.59375,2750.0,5113.16755729388,1.3770618699258046,0.4670095056030785,0.01256231,0.02104867,0.0011944345,0.014293649,0.0057040458,-0.48818648,-1.1116257,0.0774658203125,0.48876953125,0.00341796875,0.03466796875,0.12221341953343288,2.504864060462151,4.724866826077008
OAF_numb_neutral.wav,old,neutral,-8.014813,153.7662,-652.5721,0.63198715,83.89801,-0.17255059,-0.12647808,3.6137204,38.26174,-15.508317,0.5257417,10.112446,1.6742592,1.7622436,-3.4263494,13.104842,-43.635933,-0.36690515,10.012768,-1.8176197,2.1025283,0.30338818,0.0099745365,1.0,0.15342534,0.31180778,1.40634,2.024975,0.042356484,7.7795596,9.202431e-09,2.1339836e-05,0.3200563,3.8354862,17.623367,27.981876686132928,49.68936876537608,3.617143030096731,27.462902383778577,8.924084566826249,-0.9557196217554408,2.2162192248720762,3239.4771221545952,11558.09895801418,1198.9056532662828,2420.0987555902484,2585.5882448391144,2.352231542616187,4.443014572601614,5439.5751953125,16929.6875,816.40625,3244.140625,4596.628466374045,1.2618221299206018,0.4456965845957175,0.014224924,0.021963108,0.0025365462,0.015631199,0.0053015505,-0.6162811,-0.6865289,0.07138671875,0.4873046875,0.01123046875,0.035400390625,0.1098066368730656,2.8469742212818407,6.7690200392848805
OAF_pad_neutral.wav,old,neutral,-7.433533,158.07251,-693.5353,1.8659427,83.626976,-0.0824617,-0.32626802,3.5597196,41.521343,-14.183834,0.066639036,10.361604,1.7836298,1.989657,-3.4882374,12.422411,-44.350327,-0.2865527,9.919341,-1.8904388,2.2656226,0.37225375,0.017722238,1.0,0.2723531,0.31722325,0.8941727,0.085925914,0.031240726,9.030579,4.9368696e-09,2.4562227e-05,0.26678059,3.8922055,17.416138,26.050373490920038,49.64845509914631,2.4890024437160907,25.64538800745595,9.593193022474004,-0.3687157751836768,1.014784178684789,3706.9118465977613,11824.485252925308,1167.7702933410678,3293.641167919279,2567.5494177660407,1.9988789031062335,3.263144754911056,6707.532051282052,17187.5,751.953125,5800.78125,4603.35506020836,0.8231576384984196,-0.2735189480301434,0.011920613,0.023378164,0.0023108984,0.012234352,0.005633078,-0.07126638,-0.9431038,0.06360176282051282,0.43115234375,0.00244140625,0.0361328125,0.0843752418470199,3.162342975524464,9.484607123267244
OAF_page_neutral.wav,old,neutral,-8.161403,161.78012,-768.89417,1.3775276,86.69268,-0.008897114,-0.31866726,3.6714642,50.397335,-14.04164,-0.012482526,10.866632,1.7726493,1.954098,-3.747189,11.613526,-49.61486,-0.2868671,10.584639,-1.8850311,2.2429097,0.36700362,0.013396603,1.0,0.20901167,0.3390546,0.8598363,-0.16272123,0.03736366,9.62166,5.7018372e-09,1.6736563e-05,0.30970013,4.1366334,20.37769,26.295409632265923,47.463479114052724,2.014641612662599,26.525059312419273,9.6754403302771,-0.6676034956496721,0.35266184872497036,4075.678634565039,12604.596277545994,1220.0980209969098,3283.9126635408975,2992.7529041093408,1.820616612197465,2.0880214729584754,7791.498161764706,17294.921875,666.015625,7519.53125,4834.183266165008,0.4827353584186468,-0.7650943484604995,0.0125341285,0.025007525,0.0006452403,0.014737572,0.006406537,-0.35667658,-1.0528243,0.08086511948529412,0.5703125,0.0,0.0341796875,0.12814459836348543,2.7513204596530794,6.4650007040642645
OAF_pain_neutral.wav,old,neutral,-7.8774,159.33917,-760.92896,1.9142611,87.42252,-0.11556258,-0.4252216,3.605495,49.18167,-13.521413,-0.023858454,10.794813,1.7705681,1.9622949,-3.73435,11.682059,-48.66689,-0.26502168,10.642391,-1.9117018,2.310989,0.37053344,0.009204589,1.0,0.23285104,0.33298457,0.84156084,-0.12867965,0.031244611,9.013577,3.9843013e-09,1.3481178e-05,0.25431278,3.9725165,18.470186,25.707931344227383,46.67288582529431,2.531704867523958,26.22007913643929,9.595084757205505,-0.8262237469350876,1.008572453522737,3664.690770136828,12156.424331098771,1209.814853716472,2776.914520725325,2859.1622031297657,2.045431503822213,2.9279606670020666,6346.484375,17617.1875,730.46875,5446.2890625,4741.86195726714,1.1915901769599568,0.3343769575868287,0.011534456,0.023422224,0.00091101124,0.013348363,0.005756889,-0.2728783,-0.8455055,0.07515869140625,0.52783203125,0.0029296875,0.033935546875,0.12174795755224117,2.6765481374344424,5.866276922126248
OAF_pass_neutral.wav,old,neutral,-7.6722975,157.21063,-784.2042,3.288628,89.52609,-0.05529512,-0.6025411,3.8949118,51.912373,-14.38126,-0.11823316,11.702904,1.891318,2.2311397,-3.846187,10.945477,-50.871204,-0.1232435,10.963889,-1.9675626,2.4295428,0.4376844,0.014890863,1.0,0.34084392,0.34069356,0.5092487,-0.9506225,0.019232938,5.746394,3.8947707e-09,1.2319684e-05,0.16211703,3.9084296,17.75121,24.430651682055945,47.51963190207887,2.7567260260773736,24.556460571911373,10.176710232552743,-0.5657423775074715,1.0030319865950188,4217.636062821014,11947.958615171794,1226.747818400409,3141.4233778244916,3292.20914895664,1.466218992538635,0.5555477347138504,7116.522149725275,18605.46875,85.9375,5908.203125,5359.624752549074,0.9127234407470208,-0.3954216114324134,0.008980825,0.020259442,0.0014838029,0.009322624,0.0051263995,0.15128298,-1.0659779,0.09432949862637363,0.5185546875,0.0,0.03662109375,0.129628880559016,2.01208734911945,2.844031109811044
OAF_pearl_neutral.wav,old,neutral,-8.060635,205.2789,-765.4983,2.7214546,89.73942,-0.07911523,-0.22271948,3.8756483,50.556904,-13.548263,0.03526669,11.4097595,1.7880969,1.9871829,-3.6681402,15.519234,-49.25794,-0.2955515,10.450597,-1.8309433,2.157758,0.38364187,0.01629161,1.0,0.25766382,0.33765352,0.7600309,-0.19560401,0.031126808,8.696632,5.685263e-09,9.865316e-06,0.24943516,3.8941462,17.264196,26.873905399088947,47.6491562848833,3.970429403109083,26.98455417335285,9.498199115557705,-0.5534962255643134,0.4411319462165203,3531.1004483694574,12385.49279044977,1215.291659623242,2073.0200041278467,3247.076194280997,2.0018970594651515,2.5346046771181125,5741.102430555556,17509.765625,751.953125,2964.84375,5251.471347492705,1.322730629199016,0.38183846101457997,0.011888617,0.0231647,0.0016181105,0.013695976,0.005452851,-0.27198154,-0.7846031,0.0890842013888889,0.54638671875,0.0068359375,0.037109375,0.14460141219870873,2.4390515866289095,4.378713784414581
OAF_peg_neutral.wav,old,neutral,-7.845538,171.55927,-789.0381,2.3880851,92.006065,-0.004877767,-0.20893268,3.7758222,52.311775,-13.860733,-0.12573303,11.493709,1.8301394,2.091226,-3.8360622,11.989338,-51.29044,-0.14002228,11.109328,-1.8949646,2.2953339,0.38948956,0.016956681,1.0,0.25236654,0.34044367,0.7642297,-0.2698003,0.026676357,5.3923707,2.8918599e-09,9.496673e-06,0.21281637,3.9913607,19.017757,25.934390413774487,50.728484601086606,3.557526512497345,25.91040822739864,9.545267662763944,-0.5242088194297834,0.3901811020490231,3205.2783473954873,12174.711155646595,1037.3751669242527,2593.4618701408294,2684.739868659184,2.540436649711994,5.371943537352523,5638.189621913581,17251.953125,322.265625,4876.953125,4549.465973673705,1.3451555480086692,0.9346780642691677,0.010515969,0.020305915,0.0008263648,0.011433354,0.005786197,-0.19267415,-1.3168174,0.06881148726851852,0.55029296875,0.0,0.03369140625,0.12091829028841426,3.024537433200035,7.908620149879871
OAF_perch_neutral.wav,old,neutral,-8.081695,186.45215,-781.23834,3.1610172,92.68765,-0.12836903,-0.47724605,3.9794393,52.024406,-13.628922,-0.19325615,11.909439,1.9061325,2.2678707,-3.9091625,14.402585,-50.007122,-0.19890973,11.09654,-1.9348658,2.4096122,0.4244409,0.01489373,1.0,0.36432666,0.33487883,0.5203689,-0.8882642,0.019494178,6.9864836,4.3777892e-09,7.853714e-06,0.18551725,4.187842,20.634068,24.655692521921384,47.51952275437361,2.295194053844634,25.101362869206955,10.28910595481755,-0.44448931830797,0.06650349007583196,3863.7988471860326,11916.251623353342,1014.8012044351545,2553.6634007735147,2985.3753766778386,1.5111760201313067,1.0517276353211757,6960.693359375,16886.71875,644.53125,4694.3359375,5340.347048656467,0.6800250431446561,-1.147530106924063,0.008551542,0.021466466,0.000766903,0.008676318,0.0056080963,0.38320938,-0.8297627,0.08276922052556818,0.5048828125,0.00537109375,0.03662109375,0.12251384255075565,2.5138655028692085,4.973027034322956
OAF_phone_neutral.wav,old,neutral,-8.016784,151.87177,-655.0871,2.4835196,87.28704,-0.08453327,-0.44671622,3.725865,44.268536,-15.023338,-0.073563635,10.964815,1.7831651,1.9796592,-3.628472,12.29655,-42.276764,-0.33046535,10.417319,-1.8666981,2.206002,0.37940556,0.010984511,1.0,0.21651015,0.34484297,0.74804646,-0.18272139,0.032307673,9.0148945,7.05735e-09,1.014512e-05,0.26252747,4.1005077,20.133026,26.72065822313439,52.576313123576405,3.0587610097129723,27.00719179016362,9.642803127445939,-0.5075573778970682,0.14379653044229396,3992.20641841622,11537.541894076583,1207.4741847402986,2544.5812859988428,3143.7403809897623,1.3333935951772053,0.23596421862289185,6928.461119186047,18798.828125,751.953125,3319.3359375,6037.549202958431,0.8234630331473933,-0.875121688502448,0.011668315,0.024284452,0.0011154666,0.013423568,0.0061859414,-0.10548978,-0.8514116,0.08597156613372094,0.4853515625,0.01220703125,0.037841796875,0.11930090702748639,2.5376068743911655,5.140199482707061
OAF_pick_neutral.wav,old,neutral,-7.6913524,159.55571,-771.88214,2.4423723,87.941185,-0.1406579,-0.43608132,3.7796788,51.33552,-14.0739565,-0.057103425,11.1834,1.8213934,2.078487,-3.722652,10.812851,-49.269497,-0.20775947,10.582071,-1.8970575,2.2877798,0.42424193,0.020508988,1.0,0.32036313,0.34412426,0.50886375,-0.8916113,0.032775424,9.403012,4.198402e-09,1.4343534e-05,0.284901,3.8156753,17.12057,25.037497853832807,49.475758965745214,2.887344437871878,25.37694385422175,9.82265611256545,-0.30354817042697585,0.018802589513812862,3879.4956453756813,12435.397326637842,1011.4808192272886,2760.7867590630867,3240.71830074406,1.8687694522665295,1.992933487141464,6932.842548076923,17509.765625,451.171875,5489.2578125,5151.385382274053,0.8822279683517428,-0.37605741246688673,0.011860309,0.025014866,0.0017961339,0.013413426,0.0062524485,-0.10394034,-1.1020279,0.0913837139423077,0.5439453125,0.0,0.03466796875,0.14649777242676443,2.230222083273207,3.3862660372864486
OAF_pike_neutral.wav,old,neutral,-8.000851,155.0597,-783.5896,1.6188325,87.37133,-0.06848045,-0.40255266,3.6753051,51.7968,-16.431604,-0.043134753,10.967756,1.8071302,2.0395741,-3.68345,10.455261,-50.349377,-0.32818747,10.574395,-1.8944337,2.2679796,0.4007754,0.01001487,1.0,0.2915762,0.33459973,0.65061146,-0.564245,0.031142196,6.3989215,3.9004826e-09,1.4207359e-05,0.2422438,3.9411635,17.587654,25.547548962110753,47.920043163073444,3.36288031592872,26.062782008605506,9.876549575574995,-0.5866082915821765,0.40858491629153554,3933.7608325440324,12983.01514261695,1325.688451489495,3023.939095130181,3079.106441901541,2.2117215966807664,3.4619809631239207,7368.842230902777,17853.515625,687.5,6015.625,4995.519513135427,0.7712532616572203,-0.5020865262356011,0.011540655,0.0217001,0.0005673661,0.012641298,0.0059210723,-0.35309198,-0.9637809,0.08497450086805555,0.55419921875,0.00048828125,0.03515625,0.13704973083932984,2.520077060267329,4.869810937312853
OAF_pole_neutral.wav,old,neutral,-7.913,179.53166,-787.536,2.392654,91.85788,-0.12823655,-0.37903583,3.8244727,51.19713,-12.674033,-0.10239522,11.381539,1.8307599,2.089954,-3.6557677,14.753107,-51.137863,-0.1738939,10.892085,-1.8683523,2.2470806,0.38717592,0.014622785,1.0,0.25181136,0.3378813,0.7762124,-0.32727545,0.022519523,4.747006,2.184478e-09,7.3511424e-06,0.16819103,4.010557,18.460289,26.279073709055286,48.183343239371005,4.495196045680055,26.127387128741688,9.439895205947956,-0.5319238135695988,0.17753740062355192,3251.8228379204,12216.449109679514,1187.2408114434384,2142.814895341259,2890.2784073030384,2.3357357356893864,4.018811485965977,5266.536458333333,18068.359375,708.984375,3115.234375,4912.281431642637,1.5176857066492073,1.1707677433322754,0.009918671,0.018033251,0.0013890191,0.011120376,0.004917744,-0.2208184,-1.1854966,0.07190755208333334,0.46923828125,0.00146484375,0.03515625,0.11324957276807099,2.6347848603060178,5.602447810197351
OAF_pool_neutral.wav,old,neutral,-7.5830903,164.29901,-771.3448,2.439948,88.09678,-0.097798824,-0.16784945,3.6545532,51.174026,-13.96471,0.020969754,10.825169,1.7566999,1.9284997,-3.691416,13.248885,-49.616127,-0.24384572,10.507843,-1.8746326,2.2358737,0.36972073,0.009222346,1.0,0.21539287,0.34446582,0.84130985,-0.18988252,0.03866231,8.539526,4.6244564e-09,1.3890567e-05,0.32474306,4.1783705,20.74871,26.35866492782535,50.66323321610851,2.7629066060172036,26.66286151046338,9.684530646215206,-0.5961100402931123,0.053315438649749795,3632.2176760327125,12406.37179451655,1184.2372973112845,2194.364863772524,3220.3119229117747,2.012159717238373,2.6258787069519096,6173.654513888889,17423.828125,816.40625,3179.6875,5355.430583630132,0.9523711170103674,-0.38651235768052183,0.012744484,0.024557935,0.0010152868,0.014705432,0.0064914813,-0.2925111,-1.1404724,0.08904622395833334,0.56103515625,0.00830078125,0.0341796875,0.14913777833520656,2.441455119405123,4.30484257425608
OAF_puff_neutral.wav,old,neutral,-8.145536,162.29855,-779.65735,1.691251,86.226135,-0.09277879,-0.4688889,3.7483912,51.624928,-14.522068,0.0038339833,10.968238,1.810679,2.0474954,-3.7179933,11.47717,-50.390724,-0.2567475,10.471042,-1.900792,2.289485,0.4137044,0.015589326,1.0,0.2819159,0.33397532,0.5887062,-0.5862114,0.027653467,6.5924463,5.719473e-09,1.5808586e-05,0.22567569,3.9529681,18.396488,25.577809995652434,49.92963044325318,3.1461571321264223,25.39897173570717,9.843501438024212,-0.4058431427076629,-0.00701918794371175,4184.959113968724,12667.357878488825,1207.9792871809564,2984.5519164763227,3372.5168539932047,1.5578344930074781,0.8872667035520143,7388.790967987805,19572.265625,601.5625,5478.515625,5642.427447872021,0.8413796057162719,-0.637823714883405,0.010989062,0.022697387,0.0014905916,0.012454389,0.0056060944,-0.24313778,-0.994488,0.09110018102134146,0.5751953125,0.0009765625,0.03955078125,0.14080009890631623,2.4927956071682225,4.848347753000291
OAF_rag_neutral.wav,old,neutral,-7.950673,202.53487,-625.04205,0.42344436,83.18186,-0.035878398,-0.19339243,3.5905924,38.36488,-15.609028,0.08391523,10.221256,1.7486873,1.9264299,-3.4297185,14.7555685,-36.732395,-0.4239543,9.636201,-1.8466693,2.1670744,0.3409123,0.013628327,1.0,0.20069024,0.30874842,1.1074222,0.77864534,0.032486163,9.578529,7.0044424e-09,2.3896315e-05,0.26834255,3.9516752,18.79234,26.535173893820534,48.75830879713817,2.143907174351865,26.582167654010874,9.268825980657468,-0.7668048306023082,1.2486139748663827,3839.2327102524628,12387.578160830968,1163.944433846737,3225.760833048305,3007.3025893183294,1.9719565182662289,2.7328373935251147,6746.09375,17316.40625,1117.1875,5693.359375,5004.434858894045,0.9394599161729756,-0.2734233842320295,0.012190492,0.024190282,0.0018769375,0.013365522,0.0054739187,-0.27523467,-0.777251,0.09435775432180851,0.56103515625,0.00732421875,0.038330078125,0.14429777807917551,2.4662281226098726,4.507464462551871
OAF_raid_neutral.wav,old,neutral,-8.353617,185.86736,-686.9121,1.0779233,87.02556,-0.01802372,-0.43036357,3.6368158,37.673267,-14.031286,0.05452466,10.587505,1.7473302,1.9081477,-3.5850654,13.516838,-44.388573,-0.3429549,10.215766,-1.8370949,2.1409338,0.32833713,0.012156031,1.0,0.17123038,0.32361332,1.2242554,1.501884,0.035405908,7.055629,4.7560427e-09,1.4967691e-05,0.2718855,4.206978,21.209278,27.133083373894614,50.74397175942944,3.9693269800685833,27.208970059084294,9.012957982117985,-0.6019834524950617,0.5649087452877708,3333.8612756650955,12063.24782437057,1268.1654860610683,2241.9259922657825,2765.78493889911,2.2792881698469083,3.9389874996450995,5847.701149425287,17337.890625,1117.1875,3716.796875,4607.451599855941,1.2617015694368372,0.4372765653540598,0.012510254,0.022231791,0.0021875205,0.014252675,0.0056353514,-0.48818606,-0.9519415,0.07396619073275862,0.5029296875,0.01123046875,0.0341796875,0.11520749551781109,2.810484702583255,6.531677813306375
OAF_rain_neutral.wav,old,neutral,-8.230639,166.54907,-694.44446,1.2279909,87.19774,-0.112599805,-0.4284257,3.73951,46.192,-15.329648,0.06307815,10.865259,1.7755349,1.9680294,-3.643955,13.1171665,-43.85261,-0.24949495,10.382672,-1.8765179,2.2242389,0.32511476,0.014790629,1.0,0.1975539,0.30846715,1.1548625,0.6712654,0.030432526,4.8369994,5.534846e-09,1.1300834e-05,0.23177472,3.9381597,18.228886,26.56682717083596,50.177647075240984,3.0095577698502076,26.83650625750658,9.402274593503513,-0.638274685527564,1.1095999580980063,3916.9969357864666,12769.924742293359,1250.6926688681276,2761.295426934117,2977.252968131314,1.8820922369338762,2.2834555613309586,7276.297433035715,17853.515625,837.890625,4812.5,5467.235407943194,0.8178081969396711,-0.756411954734638,0.011559697,0.01918147,0.0016887514,0.013597896,0.0055218097,-0.42713445,-1.2840666,0.07360258556547619,0.44775390625,0.009765625,0.03662109375,0.09881138570019467,2.476926854063991,4.906435464999197
OAF_raise_neutral.wav,old,neutral,-8.32153,178.01169,-610.319,0.7482444,83.82357,-0.026056472,-0.38147515,3.6061325,39.297752,-13.426401,0.0742474,10.34568,1.7399025,1.8793937,-3.444749,12.998443,-35.567524,-0.41821253,9.70702,-1.8166802,2.0995884,0.3366725,0.013963976,1.0,0.17781739,0.32535648,1.0763088,0.52966845,0.040389,8.408743,7.3797537e-09,2.3332286e-05,0.31389514,4.083412,20.6394,27.239021512599354,49.60701444308067,2.431067716985403,27.803744035993017,9.110637293207965,-0.760905716887392,1.4775507722764092,3899.1330517905253,12125.300033039302,1300.7916145959766,2892.0170992957032,3198.84828136006,1.688517879690305,1.36406934434289,6719.471807065217,18455.078125,1439.453125,5209.9609375,5264.772066526419,1.0320070908019479,-0.30279477609928085,0.013350181,0.02429506,0.001415557,0.015054025,0.0060801827,-0.4419175,-1.042854,0.09379245923913043,0.5302734375,0.01513671875,0.036376953125,0.1379478536395936,2.2470461456883766,3.6524579316507593
OAF_rat_neutral.wav,old,neutral,-7.764317,169.20624,-715.6289,1.3312824,86.38198,-0.06560892,-0.49151236,3.7665777,49.22762,-11.666499,-0.08279297,10.95781,1.7925936,1.9794607,-3.3562202,12.884403,-44.004936,-0.14344756,9.969693,-1.8400716,2.1329844,0.37037805,0.011558311,1.0,0.24047922,0.32509243,0.9240921,-0.038760345,0.024383733,4.0059824,3.2431031e-09,1.6620357e-05,0.16929682,3.9401374,18.34274,26.572234200716228,48.290184288205424,2.6099019748997225,27.10341648046281,9.720553607157274,-0.9472306228802052,1.6556739549324517,3635.5225408920924,11273.025793701383,1201.2512868165845,2863.289415625304,2832.1150345065134,1.8522392023880212,2.122523988152743,6168.829055059524,16478.515625,1353.515625,4468.75,4656.933160834455,1.0264388705005774,-0.19869893220380064,0.010647832,0.018415939,0.0009458333,0.011640115,0.004919502,-0.3325128,-1.0262386,0.08995419456845238,0.4658203125,0.0,0.0419921875,0.1191421818673149,2.2499599238962653,3.55969087367367
OAF_reach_neutral.wav,old,neutral,-8.388195,147.25381,-641.57275,0.5482807,86.10554,0.022202278,-0.21353368,3.5805025,38.598785,-11.593161,0.042158395,10.373554,1.7199167,1.8298514,-3.4834824,12.491558,-38.512577,-0.35039592,10.132334,-1.8366613,2.1338043,0.3145702,0.012554934,1.0,0.14699218,0.3311749,1.3208598,1.4002177,0.043338485,10.2781925,1.0715265e-08,1.5859034e-05,0.38043582,3.7890992,16.725842,27.100785548903076,51.19416179209369,3.313181051648325,27.231079602881927,9.349642468263449,-0.8711199162210621,2.007584891451869,3598.1306881435416,12832.822016732589,1215.9689610145008,2430.8069963878506,2953.0122781942364,2.1525671122861745,3.6995185080263715,6887.3948317307695,17316.40625,1052.734375,3985.3515625,5358.498524507346,0.6608794383736366,-0.9981165758161086,0.01363523,0.027665766,0.0010870119,0.014760792,0.006391006,-0.03578895,-0.850276,0.07789963942307693,0.54833984375,0.01025390625,0.03466796875,0.12889410149434788,2.8472569108697927,6.667081595569583
OAF_read_neutral.wav,old,neutral,-8.312858,162.40663,-659.26935,0.69127077,89.15568,0.008156126,-0.29620546,3.7598205,40.818645,-12.294108,0.2103666,10.76298,1.7415575,1.8911259,-3.6976674,12.780005,-40.260147,-0.3144502,10.700095,-1.8733729,2.2220078,0.3046142,0.0127455015,1.0,0.1447295,0.31578073,1.3559375,1.6247764,0.030504534,6.167884,6.3287064e-09,1.0562634e-05,0.25679773,3.9970632,18.705925,27.889152251227934,47.3886664828536,5.2421371290103025,27.54123292930633,9.022900258516954,-0.5656566681053588,0.5767167409813577,3480.6822792745547,12252.303475762037,1248.6920987362168,2566.0407564866355,2823.5902845488718,2.1753406762851575,3.447177142998962,5964.272103658536,17574.21875,1138.671875,4339.84375,4656.666591892379,1.2474547700064085,0.6211960617453602,0.011486314,0.02026772,0.0014537293,0.01169296,0.005593744,0.036282804,-1.342832,0.07392697217987805,0.48486328125,0.00537109375,0.034912109375,0.11731396458190636,2.5824712871324853,5.165250370545529
OAF_red_neutral.wav,old,neutral,-7.956435,163.41473,-699.63416,1.5928941,90.138466,-0.07560658,-0.38851404,3.718965,42.98619,-14.918033,-0.2075568,11.087213,1.820268,2.0538275,-3.5575647,12.433687,-44.4815,-0.20997736,10.51623,-1.8708926,2.214884,0.31343699,0.012187132,1.0,0.15583281,0.31074804,1.2922393,1.1681777,0.026360702,8.891812,2.5210758e-09,9.130407e-06,0.23616993,3.6087222,15.839359,26.924254654018842,48.886173943451496,3.1419294728272966,27.062388076430715,8.803726077486523,-0.9492982732096938,1.4374280783296614,3293.205439229337,12113.59777312301,1161.1238515779469,2355.604962025532,2969.4931278286995,2.0851007957451686,2.936925324562913,5551.671281645569,17273.4375,623.046875,3544.921875,5068.575059676227,1.3050301500867776,0.3449374064911388,0.010660889,0.02328193,0.0017135321,0.011215275,0.0053612986,0.34754273,-0.3484106,0.07445980023734178,0.50732421875,0.0107421875,0.03564453125,0.11127570818190044,2.713149449609856,6.1748595154406
OAF_ring_neutral.wav,old,neutral,-7.7993355,171.22812,-679.1788,1.8273448,91.68814,0.006031704,-0.37890443,3.7638416,48.34888,-13.832113,-0.16686372,11.279715,1.7990366,2.0128462,-3.6490426,12.7548485,-41.678402,-0.13456947,10.891795,-1.8995831,2.2693903,0.34592843,0.009870851,1.0,0.19026718,0.3320711,1.0453457,0.24682228,0.021188032,4.2087545,5.9803598e-09,7.82992e-06,0.15602677,4.2678995,22.060936,26.75038490572296,49.505798736981035,3.0980532031109256,26.932647529138045,9.341647803235446,-1.0379585766967665,1.9297568413786659,3287.4462281707297,10896.480523704322,1185.2749599861158,2216.52963731084,2787.504864659806,1.810504132748107,1.8864796896086684,5655.528192934783,16199.21875,988.28125,3136.71875,4865.161112381165,0.9704143071295295,-0.5334026594328654,0.009677009,0.019467218,0.0014384914,0.01039543,0.004557957,0.0050833994,-0.87889266,0.06737219769021739,0.35546875,0.0,0.03271484375,0.09139364229349144,2.20568006998851,3.308430034257295
OAF_ripe_neutral.wav,old,neutral,-7.829682,197.33911,-735.18506,2.4739776,88.91445,-0.061375402,-0.3674859,3.7087414,45.790638,-15.919266,-0.035464443,10.951625,1.817518,2.0809913,-3.621753,14.437567,-47.452374,-0.28114057,10.3841095,-1.8795599,2.2582397,0.36986092,0.015487022,1.0,0.22310911,0.3331418,0.84260184,-0.23585103,0.028388029,8.204692,4.4763437e-09,1.2263096e-05,0.24582553,4.116067,19.607908,25.684768427129733,46.37289067365013,2.3874678641345124,25.918078177789845,9.404000063742343,-0.6529713956307995,1.5931504197143929,3341.4976448388766,11368.204321919464,1014.4500952540413,2519.7449284318095,2733.407745530266,1.9781832944685587,2.637170695207952,5932.685319767442,17080.078125,902.34375,3824.21875,4785.753289626379,1.1217376290140508,-0.12804426915230938,0.011150846,0.023373429,0.0017906405,0.011834469,0.0055754185,-0.015847445,-0.8484168,0.06728629178779069,0.42431640625,0.0,0.033935546875,0.09736727718378452,2.456254750351308,4.684756618122264
OAF_road_neutral.wav,old,neutral,-7.859015,173.77075,-674.0922,1.4124899,90.79581,-0.069721185,-0.31996247,3.63256,38.224003,-13.718493,-0.12480335,10.8299,1.7686489,1.9500405,-3.4829667,13.971042,-40.97491,-0.22797236,10.478049,-1.8497658,2.206848,0.33116537,0.012970399,1.0,0.18592943,0.3222694,1.2440401,0.9140503,0.02700945,6.5041304,3.8011128e-09,9.357325e-06,0.20745133,3.9431424,18.099155,27.174393100865487,47.947034524041456,6.101682903152273,26.46789444953963,8.855676624237297,-0.5854656038746345,1.9677733034866383,2911.444430731348,11033.231371072445,1018.4768882467783,1939.442626559407,2715.827522228243,2.2460023581461503,3.636232242856744,4556.499435240964,16972.65625,708.984375,2728.515625,4554.735368073034,1.6420339178112855,1.398763865984968,0.011034753,0.021527609,0.0017659554,0.012137683,0.0048568365,-0.09610032,-0.8149636,0.0691476844879518,0.43896484375,0.01025390625,0.03515625,0.09817886653071306,2.6347998734747957,5.559385613691296
